date,open,high,low,close,volume,turnover,code,name
16/11/2023,8477.25,8617.55,8475.78,8583.51,2986370,140007829.7,TUTI,المرافق العامة
15/11/2023,8508.81,8646.98,8508.81,8584.78,2817675,168008904.5,TUTI,المرافق العامة
14/11/2023,8437.31,8480.07,8366.98,8460.69,1957731,93761066.2,TUTI,المرافق العامة
13/11/2023,8431.63,8472.02,8360.43,8432.4,2732281,121267703,TUTI,المرافق العامة
12/11/2023,8283.99,8477.41,8282.46,8400.3,3976885,146810703.4,TUTI,المرافق العامة
9/11/2023,8406.58,8406.58,8217.88,8328.37,2541009,152134474.7,TUTI,المرافق العامة
8/11/2023,8476.62,8483.68,8219.5,8350.93,2969660,174865040.4,TUTI,المرافق العامة
7/11/2023,8553.5,8586.36,8380.52,8462.78,3328916,176655609.3,TUTI,المرافق العامة
6/11/2023,8651.66,8729.1,8489.57,8511.69,2915729,165677297.4,TUTI,المرافق العامة
5/11/2023,8454.67,8656.11,8449.86,8644.96,2334491,133608239.2,TUTI,المرافق العامة
2/11/2023,8797.67,8855.44,8387.65,8439.1,3631724,256134125.5,TUTI,المرافق العامة
1/11/2023,8797.08,8936.06,8716.15,8770.75,2951388,186084552,TUTI,المرافق العامة
31/10/2023,8686.83,8841.64,8600.25,8774.52,2828224,177616019.1,TUTI,المرافق العامة
30/10/2023,8612.12,8743.78,8612.12,8647.98,4826257,268688479,TUTI,المرافق العامة
29/10/2023,8444.21,8663.43,8400.99,8624.28,1814188,122920325.4,TUTI,المرافق العامة
26/10/2023,8202.87,8549.26,8179,8438.21,3109597,210221963.1,TUTI,المرافق العامة
25/10/2023,8160.04,8328.89,8148.24,8225.31,2349303,149478788.5,TUTI,المرافق العامة
24/10/2023,8257.7,8340.07,8061.86,8115.09,2628919,167484067.4,TUTI,المرافق العامة
23/10/2023,8591,8683.08,8253.27,8253.27,2649566,174333405,TUTI,المرافق العامة
22/10/2023,8669.62,8789.82,8568.57,8601.95,1704732,129927482.6,TUTI,المرافق العامة
19/10/2023,8844.31,8992.45,8375.46,8807.52,5044090,618699439.1,TUTI,المرافق العامة
18/10/2023,8557.35,9061.41,8473.08,8784.48,5000237,438686638.5,TUTI,المرافق العامة
17/10/2023,8380.77,8637.79,8251,8585.72,5652822,404071242.7,TUTI,المرافق العامة
16/10/2023,8001.91,8420.64,8001.75,8376.01,3404995,295081931.4,TUTI,المرافق العامة
15/10/2023,7900.97,8063.56,7864.83,8063.56,1822561,122314172.8,TUTI,المرافق العامة
12/10/2023,8024.24,8038.27,7819.92,7898.53,3027790,208186428.5,TUTI,المرافق العامة
11/10/2023,7839.18,8029.09,7839.18,8000.69,4060012,262340750.1,TUTI,المرافق العامة
10/10/2023,7696.23,7939.5,7696.23,7810.41,2749454,155652983.1,TUTI,المرافق العامة
9/10/2023,7576.22,7823.06,7576.22,7711.69,3084814,140491562.5,TUTI,المرافق العامة
8/10/2023,7806.83,7850.98,7497.42,7650.11,1911125,101432971.5,TUTI,المرافق العامة
5/10/2023,7964.69,8020.23,7808.92,7808.92,2582272,121755537,TUTI,المرافق العامة
4/10/2023,8037.71,8159.74,7953.96,7968.75,3085168,184436326,TUTI,المرافق العامة
3/10/2023,8020.43,8106.61,7962.28,8030.66,2725284,139464665.4,TUTI,المرافق العامة
2/10/2023,8064.64,8177.42,8026.46,8026.46,3332693,180689193.9,TUTI,المرافق العامة
1/10/2023,8172.05,8177.99,8047.11,8080.4,1534168,83113183.94,TUTI,المرافق العامة
28/09/2023,8225.72,8294.85,8103.61,8168.39,2747181,151659709.6,TUTI,المرافق العامة
27/09/2023,8007.33,8214.52,8005.8,8209.3,3394871,205307291.2,TUTI,المرافق العامة
26/09/2023,7993.37,8067.56,7913.55,8067.56,3032763,181788932.7,TUTI,المرافق العامة
25/09/2023,7941.69,8111.16,7915.43,7995.46,2937303,176617956.4,TUTI,المرافق العامة
21/09/2023,8116.34,8118.65,7963.11,7991.21,2512742,153786640.1,TUTI,المرافق العامة
20/09/2023,8147.81,8147.81,8041.25,8112.95,2439990,142638549.2,TUTI,المرافق العامة
19/09/2023,8065.6,8163.32,7993.56,8143.67,2824154,176492976.4,TUTI,المرافق العامة
18/09/2023,8063.43,8251.51,8010.32,8077.09,3542614,219049222.2,TUTI,المرافق العامة
17/09/2023,8106.19,8142.67,8066.8,8066.8,1199702,72417093.6,TUTI,المرافق العامة
14/09/2023,8033.79,8148.16,8024.37,8148.16,3567138,193890042.8,TUTI,المرافق العامة
13/09/2023,8057.5,8102.55,7966.25,8086.6,2201482,128363557.1,TUTI,المرافق العامة
12/9/2023,8120.81,8141.86,7985.9,8076.16,2537130,152482198.2,TUTI,المرافق العامة
11/9/2023,7983.28,8184.21,7981.63,8120.33,2911641,190643097.8,TUTI,المرافق العامة
10/9/2023,8117.51,8127.61,7905.42,7934.66,2180695,154436942.7,TUTI,المرافق العامة
7/9/2023,8309.86,8311.39,8089.11,8097.92,3105522,220924814.5,TUTI,المرافق العامة
6/9/2023,8455.89,8455.89,8172.6,8189.1,3338550,236493560.2,TUTI,المرافق العامة
5/9/2023,8550.84,8557.85,8401.08,8462.05,4344954,227611493.1,TUTI,المرافق العامة
4/9/2023,8231.11,8603.86,8223.48,8546.84,4289855,320921120.2,TUTI,المرافق العامة
3/9/2023,8361.11,8387.63,8202.97,8232.38,10364729,664394694,TUTI,المرافق العامة
31/08/2023,8646.08,8659.7,8361.75,8361.75,10708108,818718836.2,TUTI,المرافق العامة
30/08/2023,8580.84,8663.93,8551.84,8661.01,2373927,192023609.7,TUTI,المرافق العامة
29/08/2023,8554.24,8616.95,8512.91,8572.43,2674640,271718210.6,TUTI,المرافق العامة
28/08/2023,8425.52,8562.35,8387.66,8544.28,2820793,236041451.6,TUTI,المرافق العامة
27/08/2023,8432.13,8441.49,8390.43,8419.51,2470584,184202005.5,TUTI,المرافق العامة
24/08/2023,8372.6,8464.18,8333.13,8372.13,3067538,267149280.7,TUTI,المرافق العامة
23/08/2023,8285.43,8403.1,8259.66,8329.75,3189804,252500521.8,TUTI,المرافق العامة
22/08/2023,8213.53,8276.95,8187.2,8252.85,2851491,165877534.1,TUTI,المرافق العامة
21/08/2023,8291.93,8347.81,8208.15,8208.15,2479041,155942559.3,TUTI,المرافق العامة
20/08/2023,8309.16,8357.46,8264.31,8287.17,1811412,119837628.3,TUTI,المرافق العامة
17/08/2023,8314.83,8380.49,8236.56,8306.04,3099125,221824882.2,TUTI,المرافق العامة
16/08/2023,8279.86,8459.64,8212.36,8317.53,3072808,227995368.2,TUTI,المرافق العامة
15/08/2023,8370.66,8389.91,8272.4,8298.59,2936390,200069017.6,TUTI,المرافق العامة
14/08/2023,8336.83,8411.47,8256.27,8371.63,3317051,246149371.2,TUTI,المرافق العامة
13/08/2023,8259.6,8376.06,8252.72,8352.83,1917408,143986625,TUTI,المرافق العامة
10/8/2023,7925.35,8273.3,7919.87,8228.16,2810533,199870312.3,TUTI,المرافق العامة
9/8/2023,8006.48,8114.71,7959.41,8051.13,2967900,166163807.2,TUTI,المرافق العامة
8/8/2023,8107.27,8162.22,7969.37,8021.33,2528213,146410494.6,TUTI,المرافق العامة
7/8/2023,8042.53,8224.35,8016.11,8083.24,2881757,199390083.7,TUTI,المرافق العامة
6/8/2023,7988.04,8080.14,7962.27,8051.16,1231761,77266693.3,TUTI,المرافق العامة
3/8/2023,8153.37,8181.18,7949.77,7986.6,2837892,164397436.3,TUTI,المرافق العامة
2/8/2023,8290.86,8297.77,8137.65,8190.8,3105497,206879981.4,TUTI,المرافق العامة
1/8/2023,8367.26,8377.9,8238.67,8373.74,2186910,135076844.7,TUTI,المرافق العامة
31/07/2023,8436.48,8466.38,8282.14,8373.74,2979735,188422570.9,TUTI,المرافق العامة
30/07/2023,8464.71,8507.03,8357.88,8436.36,2125123,148852516.2,TUTI,المرافق العامة
27/07/2023,8614.86,8663.45,8484.36,8484.36,2866359,206626690.8,TUTI,المرافق العامة
26/07/2023,8600.28,8676.74,8520.73,8629.53,2465851,193449676,TUTI,المرافق العامة
25/07/2023,8479.72,8616.11,8477.19,8588.93,2588475,182071408.6,TUTI,المرافق العامة
24/07/2023,8674.33,8685.36,8491.14,8491.14,3392618,266038419.7,TUTI,المرافق العامة
23/07/2023,8744.97,8789.39,8554.06,8622.52,3099303,274836151.4,TUTI,المرافق العامة
20/07/2023,8700.42,8804.4,8646.4,8764.72,2985824,263752592.5,TUTI,المرافق العامة
19/07/2023,8639.29,8768.47,8615.26,8694.67,3399902,286395687.6,TUTI,المرافق العامة
18/07/2023,8765.53,8850.63,8514.89,8634.28,5165897,483016583.6,TUTI,المرافق العامة
17/07/2023,8579.29,8708.02,8506.71,8701.69,4588218,390776470,TUTI,المرافق العامة
16/07/2023,8445.27,8639.25,8445.27,8534.79,3115123,302787324.8,TUTI,المرافق العامة
13/07/2023,8482.41,8505.51,8340.26,8435.29,2863473,231554875.9,TUTI,المرافق العامة
12/7/2023,8417.52,8534.93,8417.52,8450.26,3942611,332941791.9,TUTI,المرافق العامة
11/7/2023,8408.45,8580.49,8408.45,8419.05,5546079,482276790.9,TUTI,المرافق العامة
10/7/2023,8307.08,8420.04,8233.76,8373.2,5380607,430108461.1,TUTI,المرافق العامة
9/7/2023,8372.4,8375.36,8131.02,8319.66,2934241,232554487,TUTI,المرافق العامة
6/7/2023,8373,8466.43,8280.89,8373.19,3908079,301210856.2,TUTI,المرافق العامة
5/7/2023,8337.89,8575.57,8241.26,8347.93,5636730,464475527.1,TUTI,المرافق العامة
4/7/2023,7939.79,8381.76,7933.36,8336.8,6607330,499276097.5,TUTI,المرافق العامة
3/7/2023,7798.99,7925.05,7735.93,7925.05,5673339,348817964.4,TUTI,المرافق العامة
2/7/2023,7813.49,7860,7780.53,7802.99,2366918,159393297.2,TUTI,المرافق العامة
22/06/2023,7739.22,7834.32,7713.84,7782.41,3563991,307558577.7,TUTI,المرافق العامة
21/06/2023,7670.98,7764.63,7668.06,7742.69,2639573,213516033.3,TUTI,المرافق العامة
20/06/2023,7634.43,7668.52,7574.64,7668.52,2060465,170556362.9,TUTI,المرافق العامة
19/06/2023,7535.17,7721.63,7518.69,7638.62,3492115,327011815.3,TUTI,المرافق العامة
18/06/2023,7507.85,7557.58,7486.99,7519.62,2281059,156524348.8,TUTI,المرافق العامة
15/06/2023,7530.07,7575.46,7463.27,7466.67,7454647,435695812.3,TUTI,المرافق العامة
14/06/2023,7429.19,7570.82,7421.17,7487.56,3951385,299791517.5,TUTI,المرافق العامة
13/06/2023,7461.64,7469.2,7407.28,7428.67,2805695,181786023.2,TUTI,المرافق العامة
12/6/2023,7413.93,7458.73,7379.64,7448.9,3261838,223673400.3,TUTI,المرافق العامة
11/6/2023,7477.95,7533.17,7367.41,7381.74,2893920,210702926.4,TUTI,المرافق العامة
8/6/2023,7444.5,7563,7412.06,7482.93,3967602,261244134.3,TUTI,المرافق العامة
7/6/2023,7515.97,7535.91,7450.88,7450.88,3855003,218162334.3,TUTI,المرافق العامة
6/6/2023,7428.57,7564.45,7413.77,7491.97,7115533,493576757.3,TUTI,المرافق العامة
5/6/2023,7352.16,7481.56,7351.63,7432.06,3949155,239476050.3,TUTI,المرافق العامة
4/6/2023,7148.91,7362.18,7125.72,7336.59,3680766,201221252,TUTI,المرافق العامة
1/6/2023,7095.03,7192.97,7078.93,7078.93,3084377,131559700.7,TUTI,المرافق العامة
31/05/2023,7216.35,7218.03,7095.03,7095.03,4883452,187162713.5,TUTI,المرافق العامة
30/05/2023,7291.14,7297.63,7214.84,7214.84,2387339,103426115.3,TUTI,المرافق العامة
29/05/2023,7280.51,7288.96,7228.84,7228.84,1420617,69875002.66,TUTI,المرافق العامة
28/05/2023,7317.86,7322.27,7276.28,7281.46,1368146,79831917.4,TUTI,المرافق العامة
25/05/2023,7332.87,7408.1,7311.83,7314.58,2048220,129206511.7,TUTI,المرافق العامة
24/05/2023,7367.06,7369.83,7249.15,7309.86,1925522,105668908.1,TUTI,المرافق العامة
23/05/2023,7438.43,7438.43,7350.22,7367.65,2087079,111550109.4,TUTI,المرافق العامة
22/05/2023,7432.05,7450.02,7380.81,7403.08,2266743,126255833.6,TUTI,المرافق العامة
21/05/2023,7381.18,7421.9,7309.04,7391.08,1857942,111113429.8,TUTI,المرافق العامة
18/05/2023,7355.2,7410.44,7349.8,7378.11,3240889,177197099.7,TUTI,المرافق العامة
17/05/2023,7359.37,7379.93,7325.9,7350.66,2181048,126895714.5,TUTI,المرافق العامة
16/05/2023,7376.98,7466.57,7314.44,7361.73,2602569,171392030.4,TUTI,المرافق العامة
15/05/2023,7514.52,7515.69,7366.84,7366.84,2518331,159846068.8,TUTI,المرافق العامة
14/05/2023,7656.77,7691.77,7509.34,7514.52,1984534,131180762.6,TUTI,المرافق العامة
11/5/2023,7680.63,7683.99,7580.76,7654.81,3186106,148679958.9,TUTI,المرافق العامة
10/5/2023,7681.07,7749.89,7594.02,7621.42,6264696,291090842.1,TUTI,المرافق العامة
9/5/2023,7698.49,7831.19,7698.49,7752.41,2212228,129733749.4,TUTI,المرافق العامة
8/5/2023,7796.68,7892.15,7711.94,7711.94,2471034,156858060,TUTI,المرافق العامة
7/5/2023,7658.71,7796.82,7657.94,7779.9,2128287,134853272.9,TUTI,المرافق العامة
4/5/2023,7566.54,7676.19,7507.57,7658.86,3248455,211506772.3,TUTI,المرافق العامة
3/5/2023,7522.02,7601.6,7507.72,7595.49,2630261,196103281.4,TUTI,المرافق العامة
2/5/2023,7569.64,7605.63,7533.88,7576.04,3929510,227842218.4,TUTI,المرافق العامة
1/5/2023,7568.73,7625.44,7530.55,7586.43,2480624,156811423.8,TUTI,المرافق العامة
30/04/2023,7534.28,7608.22,7534.28,7568.15,3216371,180307964.2,TUTI,المرافق العامة
27/04/2023,7525.16,7552.38,7477.55,7533.23,2761406,155836159.6,TUTI,المرافق العامة
26/04/2023,7506.41,7565.13,7468.45,7525.16,2721053,136438251.4,TUTI,المرافق العامة
25/04/2023,7535.73,7595.13,7403.43,7513.67,3071979,178839996.1,TUTI,المرافق العامة
17/04/2023,7245.92,7474.7,7223.71,7474.7,2785000,173985017.5,TUTI,المرافق العامة
16/04/2023,7187.74,7280.52,7185.98,7264.42,3023820,126780272.3,TUTI,المرافق العامة
13/04/2023,7213.16,7249.77,7165.73,7190.75,2609657,140440293.7,TUTI,المرافق العامة
12/4/2023,7100.12,7251.03,7080.17,7210.89,3504135,210513528.1,TUTI,المرافق العامة
11/4/2023,7153.38,7171.31,7067.99,7100.12,1963274,106846437.5,TUTI,المرافق العامة
10/4/2023,7182.36,7202.7,7124.1,7154.55,2693451,157396796.6,TUTI,المرافق العامة
9/4/2023,7124.78,7200.62,7123.2,7178.45,1550871,90833744.86,TUTI,المرافق العامة
6/4/2023,7168.5,7193,7112.52,7138.86,5342674,310831508.3,TUTI,المرافق العامة
5/4/2023,7202.49,7202.49,7121.31,7169.44,1936362,116018007.9,TUTI,المرافق العامة
4/4/2023,7177.02,7231.41,7113.43,7177.8,2470305,157681129.9,TUTI,المرافق العامة
3/4/2023,7008.42,7169.01,7008.42,7148.4,3556478,235775576.3,TUTI,المرافق العامة
2/4/2023,6921.48,7006.17,6920.89,6961.66,2156617,117658026.5,TUTI,المرافق العامة
30/03/2023,6850.8,6949.93,6846.84,6920.89,3106653,171449683.5,TUTI,المرافق العامة
29/03/2023,6816.33,6952.18,6791.76,6885.99,5866286,322306915.2,TUTI,المرافق العامة
28/03/2023,6829.17,6868.23,6777.61,6818.76,3681977,206378521.2,TUTI,المرافق العامة
27/03/2023,6835.28,6836.97,6768.46,6819.01,3833773,215936283.1,TUTI,المرافق العامة
26/03/2023,6840.5,6883.77,6754.43,6782.55,1980658,100152402.7,TUTI,المرافق العامة
23/03/2023,6735.44,6847.45,6676,6845.17,2200990,99038829.83,TUTI,المرافق العامة
22/03/2023,6754.75,6836.46,6735.89,6757.52,1880196,115823740.9,TUTI,المرافق العامة
21/03/2023,6672.41,6778.68,6645.03,6772,2509180,134269957.4,TUTI,المرافق العامة
20/03/2023,6635.19,6704.56,6620.1,6634.63,1571076,81042708.2,TUTI,المرافق العامة
19/03/2023,6589.46,6629.96,6560.93,6623.94,2134651,94432618.23,TUTI,المرافق العامة
16/03/2023,6572.39,6618.75,6476.52,6561.53,6958666,280273200.6,TUTI,المرافق العامة
15/03/2023,6648.71,6691.55,6522.28,6535.46,3114100,145978801.6,TUTI,المرافق العامة
14/03/2023,6693.86,6693.86,6595.11,6595.11,2214223,118383467.5,TUTI,المرافق العامة
13/03/2023,6743.24,6782.59,6673.96,6709.45,2344757,138664570.6,TUTI,المرافق العامة
12/3/2023,6768.55,6787.3,6691.24,6742.06,1891322,107365147.2,TUTI,المرافق العامة
9/3/2023,6755.19,6783.08,6736.01,6783.08,3384619,220178692.5,TUTI,المرافق العامة
8/3/2023,6750.1,6756.94,6691.21,6755.37,2215687,113250213.2,TUTI,المرافق العامة
7/3/2023,6750.01,6825.28,6736.88,6760.79,2979028,158284440.3,TUTI,المرافق العامة
6/3/2023,6776.8,6787.61,6701.11,6750.01,2788668,157360474,TUTI,المرافق العامة
5/3/2023,6815.53,6817.89,6732.2,6775.49,2907983,161307357.7,TUTI,المرافق العامة
2/3/2023,6774.96,6859.64,6713.62,6713.62,4756484,253981144.5,TUTI,المرافق العامة
1/3/2023,6758.72,6803.63,6627.52,6657.21,2473699,120222567.7,TUTI,المرافق العامة
28/02/2023,6446.01,6755.37,6446.01,6755.37,3734499,195543478.6,TUTI,المرافق العامة
27/02/2023,6586.95,6612.86,6430.86,6472.4,2805982,149089841.5,TUTI,المرافق العامة
26/02/2023,6653.46,6684.4,6579.29,6585.58,3267510,173370247,TUTI,المرافق العامة
23/02/2023,6686.65,6699.87,6564.44,6658.42,4119647,214274664.7,TUTI,المرافق العامة
21/02/2023,6817.07,6830.56,6648.49,6688.6,2188686,112759334.1,TUTI,المرافق العامة
20/02/2023,6923.3,6953.17,6804.99,6815.62,2534463,138652980,TUTI,المرافق العامة
19/02/2023,7017.1,7046.18,6923.89,6923.89,4193873,223976997.5,TUTI,المرافق العامة
16/02/2023,7042.01,7118.05,7005.93,7011.78,6881511,346730970.2,TUTI,المرافق العامة
15/02/2023,6926.65,7065.15,6926.65,7065.15,4811760,239490580,TUTI,المرافق العامة
14/02/2023,6982.27,7022.05,6979.31,7021.24,2021182,101045487.1,TUTI,المرافق العامة
13/02/2023,6947.23,7025.56,6946.64,6982.27,3534994,172652172,TUTI,المرافق العامة
12/2/2023,6918.03,6968.12,6903.77,6946.64,2652462,130625017.2,TUTI,المرافق العامة
9/2/2023,7045.4,7063.38,6905.64,6918.03,1532275,79384179.29,TUTI,المرافق العامة
8/2/2023,7034.63,7070.93,6998.03,7063.38,1387201,64780956.06,TUTI,المرافق العامة
7/2/2023,7026.77,7076.63,7006.07,7034.63,1467848,74067927.64,TUTI,المرافق العامة
6/2/2023,7023.77,7027.83,6919.42,7026.77,2867317,122965943.8,TUTI,المرافق العامة
5/2/2023,6999.83,7046.96,6933.39,7018.72,1195232,63389731.12,TUTI,المرافق العامة
2/2/2023,6871.27,7080.44,6871.27,7063.6,1232996,75877970.45,TUTI,المرافق العامة
1/2/2023,7159.32,7159.32,7067.53,7084.74,1767137,91048287.26,TUTI,المرافق العامة
31/01/2023,7194.57,7207.02,7135,7164.15,2336947,108848224.8,TUTI,المرافق العامة
30/01/2023,7151.74,7224.86,7117.16,7222.42,2115093,110713072.8,TUTI,المرافق العامة
29/01/2023,7270.88,7283.16,7113.87,7152.92,1603949,97020171.4,TUTI,المرافق العامة
26/01/2023,7301.99,7332.54,7287.76,7298.87,1107360,57386226.3,TUTI,المرافق العامة
25/01/2023,7314.08,7319.98,7271.08,7312.04,1447265,75315774.27,TUTI,المرافق العامة
24/01/2023,7324.86,7384.84,7289.45,7314.08,1610933,84956635.56,TUTI,المرافق العامة
23/01/2023,7456.84,7470.86,7299.07,7299.07,1938741,113178054,TUTI,المرافق العامة
22/01/2023,7510.27,7534.78,7456.54,7456.54,2562952,127263416.3,TUTI,المرافق العامة
19/01/2023,7419.77,7503.1,7414.34,7503.1,2663120,123351759.7,TUTI,المرافق العامة
18/01/2023,7489.67,7491.01,7446.37,7478.66,2519659,117593632.2,TUTI,المرافق العامة
17/01/2023,7474.21,7488.55,7419.05,7488.55,2225205,96813058.51,TUTI,المرافق العامة
16/01/2023,7468.61,7493.26,7433.46,7482.92,2107216,88367284.75,TUTI,المرافق العامة
15/01/2023,7501.63,7508.44,7467.75,7469.2,1705216,83064219.02,TUTI,المرافق العامة
12/1/2023,7508.46,7514.76,7457.35,7513.91,2068531,93659531.52,TUTI,المرافق العامة
11/1/2023,7502.91,7546.85,7475.28,7505.62,2617252,110388004.1,TUTI,المرافق العامة
10/1/2023,7458.34,7512.44,7415.83,7504.54,4855457,220663309,TUTI,المرافق العامة
9/1/2023,7398.75,7458.34,7391.37,7458.34,3699312,180224044.5,TUTI,المرافق العامة
8/1/2023,7303.48,7419.08,7302.94,7398.75,1744411,87559158.97,TUTI,المرافق العامة
5/1/2023,7378.04,7396.32,7295.01,7303.48,1972406,99319878.92,TUTI,المرافق العامة
4/1/2023,7399.41,7475.16,7371.29,7380.93,2810256,164715111.8,TUTI,المرافق العامة
3/1/2023,7332.59,7413.33,7332.29,7398.66,3110193,150220010.8,TUTI,المرافق العامة
2/1/2023,7244.98,7370.47,7244.98,7332.29,2331133,132520681.1,TUTI,المرافق العامة
1/1/2023,7248.71,7307.66,7217.81,7274.06,1692508,94159603.19,TUTI,المرافق العامة
29/12/2022,7151.59,7242.27,7150.5,7173.94,1917108,105769137.9,TUTI,المرافق العامة
28/12/2022,7122,7186.8,7092.25,7151.59,3314462,167520134.1,TUTI,المرافق العامة
27/12/2022,7123.75,7142.76,7074.42,7110.76,2896782,150312068.7,TUTI,المرافق العامة
26/12/2022,7081.55,7153.26,7066.83,7119.15,1447300,84825250.96,TUTI,المرافق العامة
25/12/2022,7071.91,7150.11,7064.46,7074.55,2035686,110105754.9,TUTI,المرافق العامة
22/12/2022,7087.6,7122.12,7068.49,7071.14,2667755,125546893.5,TUTI,المرافق العامة
21/12/2022,7161.33,7195.46,7064.65,7068.79,3253079,162452532.7,TUTI,المرافق العامة
20/12/2022,7004.35,7176.94,6987.57,7161.87,4384579,220612880.5,TUTI,المرافق العامة
19/12/2022,7122.62,7221,6986.11,7056.73,4092668,239062708.8,TUTI,المرافق العامة
18/12/2022,7113.43,7113.43,7022.63,7065.41,5735543,295219529.8,TUTI,المرافق العامة
15/12/2022,6857.35,7126.34,6835.53,7126.34,6641584,362280508.1,TUTI,المرافق العامة
14/12/2022,6886.23,6947.32,6868.29,6869.82,6222010,314192073.2,TUTI,المرافق العامة
13/12/2022,6912.09,6986.91,6874.89,6880.27,4898787,258205291.7,TUTI,المرافق العامة
12/12/2022,6736.42,6888.14,6736.42,6888.14,6314240,328378207.8,TUTI,المرافق العامة
11/12/2022,6647.01,6947.86,6647.01,6715.97,5098556,323488187.1,TUTI,المرافق العامة
8/12/2022,6532.94,6608.2,6450.48,6589.25,5067887,247649189.1,TUTI,المرافق العامة
7/12/2022,6606.38,6644.86,6485.38,6527.8,5441612,268107396,TUTI,المرافق العامة
6/12/2022,6516.17,6635.15,6447.98,6600.15,5591973,276626311.4,TUTI,المرافق العامة
5/12/2022,6770.63,6776.86,6516.17,6516.17,7801506,395107870.6,TUTI,المرافق العامة
4/12/2022,6859.3,6865.53,6749.95,6771.72,9398153,480192336,TUTI,المرافق العامة
1/12/2022,6950.97,6951.52,6839.75,6842.23,8477933,451947786.6,TUTI,المرافق العامة
30/11/2022,6777.43,6956.66,6770.1,6956.66,6837306,369772291.6,TUTI,المرافق العامة
29/11/2022,6793.4,6903.63,6755.28,6758.72,6387841,323768271.7,TUTI,المرافق العامة
28/11/2022,6852.37,6880.58,6767.91,6767.91,11975521,573834511.9,TUTI,المرافق العامة
27/11/2022,7072.06,7072.06,6888.59,6933.42,9495706,457843148.6,TUTI,المرافق العامة
24/11/2022,7049.12,7192.8,6831.9,7094.59,47154638,2568374892,TUTI,المرافق العامة
22/11/2022,6988.9,7041.79,6919.84,7041.79,2320698,120581455,TUTI,المرافق العامة
21/11/2022,7046.75,7065.45,6909.49,6988.9,1436976,116273522.6,TUTI,المرافق العامة
20/11/2022,7209.37,7224.2,7060.18,7071.88,730182,48126673.15,TUTI,المرافق العامة
17/11/2022,7315.09,7327.55,7194.56,7194.56,2141058,126322606,TUTI,المرافق العامة
16/11/2022,7356.83,7356.83,7118.69,7314.44,2169296,139719109.4,TUTI,المرافق العامة
15/11/2022,7405.25,7436.97,7280.56,7333.76,1739835,94649316.7,TUTI,المرافق العامة
14/11/2022,7477.69,7477.69,7197.92,7405.8,2119359,113843078.4,TUTI,المرافق العامة
13/11/2022,7476.49,7482.34,7338.72,7418.73,3024760,186879101.6,TUTI,المرافق العامة
10/11/2022,7506.67,7531.82,7284.16,7312.63,2151056,121134882.2,TUTI,المرافق العامة
9/11/2022,7774.26,7774.26,7427.29,7537.84,2516619,191604236.3,TUTI,المرافق العامة
8/11/2022,7939.29,7996.93,7729.36,7773.71,1470249,105552757,TUTI,المرافق العامة
7/11/2022,8066.34,8066.34,7871.7,8009.84,1886561,102689658.9,TUTI,المرافق العامة
6/11/2022,8201.38,8205.75,8065.23,8087.02,890728,69550731.75,TUTI,المرافق العامة
3/11/2022,8038.81,8188.2,8038.81,8045.73,1603623,96749727.8,TUTI,المرافق العامة
2/11/2022,8126.05,8223.44,7956.91,8223.44,1625663,89172058.9,TUTI,المرافق العامة
1/11/2022,8207.94,8208.88,8014.79,8143.55,1482323,74940033.15,TUTI,المرافق العامة
31/10/2022,8236.79,8242.46,8092.39,8204.45,1587019,73183579.05,TUTI,المرافق العامة
30/10/2022,8304.29,8366.26,8230.56,8230.56,647268,47428125.95,TUTI,المرافق العامة
27/10/2022,8427.64,8452.8,8230.25,8255.62,3857562,147072084.8,TUTI,المرافق العامة
26/10/2022,8311.04,8501.9,8260.15,8415.17,2446861,171581998.7,TUTI,المرافق العامة
25/10/2022,8505.12,8556.85,8183.42,8255.47,5375016,260932076.5,TUTI,المرافق العامة
24/10/2022,8190.37,8529.02,8168.39,8492.65,4178948,315373944.2,TUTI,المرافق العامة
23/10/2022,8121.44,8200.43,8121.44,8196.06,1461406,129806988.1,TUTI,المرافق العامة
20/10/2022,7989.36,8095.85,7989.36,8081.52,2029874,130482619.5,TUTI,المرافق العامة
19/10/2022,8021.36,8083.98,7989.61,8011.79,1305167,110860218.2,TUTI,المرافق العامة
18/10/2022,7877.86,8044.58,7877.86,8042.15,2081830,167699283.2,TUTI,المرافق العامة
17/10/2022,7543.44,7942.06,7542.89,7857.44,2419597,203214228.6,TUTI,المرافق العامة
16/10/2022,7682.93,7714.65,7544.5,7559.85,1775579,81906174.75,TUTI,المرافق العامة
13/10/2022,7739.46,7764.4,7681.36,7684.8,1785059,84911332.25,TUTI,المرافق العامة
12/10/2022,7780.39,7830.27,7730.97,7743.51,2269769,114004113.6,TUTI,المرافق العامة
11/10/2022,7770.65,7789.25,7681.46,7767.05,1852680,92207500.35,TUTI,المرافق العامة
10/10/2022,7679.8,7780.23,7628.26,7712.9,2486093,128538703,TUTI,المرافق العامة
9/10/2022,7852.36,7852.36,7684.55,7707.51,3414476,207197251.6,TUTI,المرافق العامة
6/10/2022,7869.45,7927.2,7851.09,7869.54,3455812,205720197.9,TUTI,المرافق العامة
5/10/2022,7978.18,8004.68,7832.61,7888.15,2656187,163355116.9,TUTI,المرافق العامة
4/10/2022,7951.55,7989.54,7876.64,7963.2,2662955,184005487.4,TUTI,المرافق العامة
3/10/2022,7790.04,7916.44,7790.04,7896.65,2731855,186195636.3,TUTI,المرافق العامة
